Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
Romantic,1.701907450717092,7.815,"(6, 7, 8)",195.53041018387555,185,1564.4695898161244,1575,0.5671217000792357,0.07087995788636806
Romantic,1.701907450717092,7.815,"(9, 10, 11)",237.96939693969398,246,1904.0306030603058,1896,0.2710036935066049,0.03387056143348668
Science & Nature,5.867044215065048,7.815,"(12, 1, 2)",22.536967982512536,15,2039.4630320174874,2047,2.520564718976278,0.027853354278859342
Science & Nature,5.867044215065048,7.815,"(3, 4, 5)",19.815481548154814,24,1793.1845184518452,1789,0.8836623339826608,0.009764859384883763
Science & Nature,5.867044215065048,7.815,"(6, 7, 8)",19.236209335219236,16,1740.7637906647806,1744,0.5444446293368833,0.006016353808325607
Science & Nature,5.867044215065048,7.815,"(9, 10, 11)",23.41134113411341,30,2118.5886588658864,2112,1.8542477085078757,0.02049025678928225
Mysteries,5.620834952374714,7.815,"(12, 1, 2)",23.862671981483864,16,2038.1373280185162,2046,2.5907245733579876,0.030332406869027592
Mysteries,5.620834952374714,7.815,"(3, 4, 5)",20.981098109810983,20,1792.018901890189,1793,0.045877174590046026,0.0005371335648633138
Mysteries,5.620834952374714,7.815,"(6, 7, 8)",20.367751060820368,28,1739.6322489391798,1732,2.85997328304259,0.03348479191802336
Mysteries,5.620834952374714,7.815,"(9, 10, 11)",24.78847884788479,26,2117.2115211521154,2116,0.0592123264614042,0.0006932625707725223
Music & Musicals,4.461553180292221,7.815,"(12, 1, 2)",85.11019673395911,83,1976.8898032660409,1979,0.05231958598252171,0.0022524929050951846
Music & Musicals,4.461553180292221,7.815,"(3, 4, 5)",74.83258325832584,71,1738.1674167416743,1742,0.19628741642251482,0.008450678738146868
Music & Musicals,4.461553180292221,7.815,"(6, 7, 8)",72.64497878359265,63,1687.3550212164073,1697,1.2805512134991879,0.05513102729791365
Music & Musicals,4.461553180292221,7.815,"(9, 10, 11)",88.41224122412241,104,2053.587758775878,2038,2.748241875681063,0.11831888976577817
"('Kids', 'Children')",12.053882450216774,7.815,"(12, 1, 2)",250.29291500578628,273,1811.7070849942138,1789,2.0600331772176843,0.2845999296492768
"('Kids', 'Children')",12.053882450216774,7.815,"(3, 4, 5)",220.06840684068408,193,1592.931593159316,1620,3.3294131557158093,0.4599686841790883
"('Kids', 'Children')",12.053882450216774,7.815,"(6, 7, 8)",213.63507779349362,191,1546.3649222065064,1569,2.3982332490021068,0.3313233114383108
"('Kids', 'Children')",12.053882450216774,7.815,"(9, 10, 11)",260.003600360036,287,1881.996399639964,1855,2.803059621141579,0.3872513218729182
LGBTQ,2.9768679488947662,7.815,"(12, 1, 2)",23.862671981483864,29,2038.1373280185162,2033,1.106001004007841,0.012949146658086141
LGBTQ,2.9768679488947662,7.815,"(3, 4, 5)",20.981098109810983,16,1792.018901890189,1797,1.1825567112695834,0.013845466894011092
LGBTQ,2.9768679488947662,7.815,"(6, 7, 8)",20.367751060820368,23,1739.6322489391798,1737,0.34018161637592337,0.003982873094033745
LGBTQ,2.9768679488947662,7.815,"(9, 10, 11)",24.78847884788479,22,2117.2115211521154,2120,0.3136785573982237,0.003672573197064593
Teen,4.770637657210722,7.815,"(12, 1, 2)",15.908447987655908,13,2046.091552012344,2049,0.5317344409375119,0.004134257672185193
Teen,4.770637657210722,7.815,"(3, 4, 5)",13.987398739873987,11,1799.0126012601258,1802,0.6380422405174878,0.004960805291052676
Teen,4.770637657210722,7.815,"(6, 7, 8)",13.578500707213578,12,1746.4214992927864,1748,0.1835007072135785,0.0014267257266833103
Teen,4.770637657210722,7.815,"(9, 10, 11)",16.525652565256525,24,2125.4743474347433,2118,3.38055452604084,0.026283953811382935
Cult,3.9382789216436698,7.815,"(12, 1, 2)",22.271827182718273,28,2039.7281728172816,2034,1.473249749805242,0.01608643948831844
Cult,3.9382789216436698,7.815,"(3, 4, 5)",19.582358235823584,14,1793.4176417641763,1799,1.591367244832592,0.017376166458591212
Cult,3.9382789216436698,7.815,"(6, 7, 8)",19.00990099009901,16,1740.9900990099009,1744,0.4765676567656763,0.00520365048333814
Cult,3.9382789216436698,7.815,"(9, 10, 11)",23.135913591359135,26,2118.8640864086406,2116,0.3545566041197961,0.0038714096901152377
Stand-Up Comedy,0.9381109970736531,7.815,"(12, 1, 2)",101.01864472161502,104,1960.9813552783849,1958,0.08798850272094491,0.004532668947630766
Stand-Up Comedy,0.9381109970736531,7.815,"(3, 4, 5)",88.81998199819982,93,1724.1800180018001,1720,0.19671868989714142,0.010133831916009918
Stand-Up Comedy,0.9381109970736531,7.815,"(6, 7, 8)",86.22347949080623,87,1673.7765205091937,1673,0.006993270333782471,0.00036025365023939113
Stand-Up Comedy,0.9381109970736531,7.815,"(9, 10, 11)",104.93789378937893,97,2037.062106210621,2045,0.6004519009875351,0.030931878620369013
