Trend,Chi square val,dfThreshold,Parameter,Expected count yes,Actual count yes,Expected count no,Actual count no,Significance value yes,Significance value no
Romantic,16.93037019987998,19.675,11,81.989456088466,91,656.010543911534,647,0.9902480813396196,0.12376310462569527
Romantic,16.93037019987998,19.675,12,92.54365436543655,110,740.4563456345634,723,3.29275956307115,0.411535406117959
Science & Nature,31.48269054215138,19.675,1,8.273755947023274,7,748.7262440529767,750,0.19609645522126887,0.002166952508295601
Science & Nature,31.48269054215138,19.675,2,5.158801594445158,3,466.8411984055548,469,0.9033928207661954,0.009982889985066324
Science & Nature,31.48269054215138,19.675,3,7.311945480262311,16,661.6880545197376,653,10.323147449839384,0.11407534233441749
Science & Nature,31.48269054215138,19.675,4,6.568728301401568,6,594.4312716985984,595,0.04924117210725518,0.0005441367172539601
Science & Nature,31.48269054215138,19.675,5,5.934807766490934,2,537.065192233509,541,2.6087975834121777,0.028828366431362232
Science & Nature,31.48269054215138,19.675,6,5.923878102095923,5,536.076121897904,537,0.14408648065029742,0.0015922192999578949
Science & Nature,31.48269054215138,19.675,7,6.557798637006558,2,593.4422013629934,598,3.167759421320283,0.03500514181126243
Science & Nature,31.48269054215138,19.675,8,6.754532596116754,9,611.2454674038833,609,0.7464800547118432,0.008248934561948404
Science & Nature,31.48269054215138,19.675,9,6.765462260511765,14,612.2345377394882,605,7.736136022746869,0.0854877225602556
Science & Nature,31.48269054215138,19.675,10,8.579786550083579,12,776.4202134499163,773,1.3634208700536068,0.015066403270222382
Science & Nature,31.48269054215138,19.675,11,8.066092323518065,4,729.9339076764819,734,2.049704630229368,0.0226501421697216
Science & Nature,31.48269054215138,19.675,12,9.104410441044104,5,823.8955895589559,828,1.8503323392151374,0.020446990227936723
Mysteries,15.286400344165758,19.675,1,8.760447473318761,3,748.2395525266812,754,3.7877922553531067,0.04434776934848205
Mysteries,15.286400344165758,19.675,2,5.462260511765463,3,466.53773948823454,469,1.109930003290886,0.012995147690409771
Mysteries,15.286400344165758,19.675,3,7.742059920277742,9,661.2579400797223,660,0.2043917588427644,0.002393034772453455
Mysteries,15.286400344165758,19.675,4,6.955124083836956,3,594.044875916163,598,2.2491340671980202,0.026333038382700822
Mysteries,15.286400344165758,19.675,5,6.283914105696284,8,536.7160858943038,535,0.46864911695063216,0.005486980684995412
Mysteries,15.286400344165758,19.675,6,6.272341519866273,10,535.7276584801338,532,2.215350949960573,0.02593750299160329
Mysteries,15.286400344165758,19.675,7,6.9435514980069435,10,593.056448501993,590,1.3454033498587956,0.015752088134160222
Mysteries,15.286400344165758,19.675,8,7.151858042947152,8,610.8481419570529,610,0.10058152370946746,0.0011776163827050279
Mysteries,15.286400344165758,19.675,9,7.163430628777164,11,611.8365693712228,608,2.0547786811914515,0.024057510252013695
Mysteries,15.286400344165758,19.675,10,9.084479876559085,10,775.915520123441,775,0.09226473147769727,0.0010802427257699358
Mysteries,15.286400344165758,19.675,11,8.540568342548541,5,729.4594316574515,733,1.4677740034940392,0.01718481336209926
Mysteries,15.286400344165758,19.675,12,9.63996399639964,10,823.3600360036004,823,0.013446722823542858,0.00015743528738376795
Music & Musicals,8.755332285388151,19.675,1,31.245595988170248,28,725.7544040118298,729,0.3371320976695402,0.014514404955997574
Music & Musicals,8.755332285388151,19.675,2,19.482062491963482,16,452.51793750803654,456,0.6223550100478583,0.026793985813487135
Music & Musicals,8.755332285388151,19.675,3,27.613347048990615,28,641.3866529510094,641,0.005414066764852057,0.000233089516029739
Music & Musicals,8.755332285388151,19.675,4,24.806609232351807,23,576.1933907676482,578,0.131571263442253,0.005664481701309244
Music & Musicals,8.755332285388151,19.675,5,22.412626976983415,20,520.5873730230167,523,0.2597093565179018,0.011181156577553891
Music & Musicals,8.755332285388151,19.675,6,22.371351420856374,20,519.6286485791436,522,0.25136199666306464,0.01082178124045674
Music & Musicals,8.755332285388151,19.675,7,24.765333676224767,17,575.2346663237753,583,2.434871578613136,0.1048274915148613
Music & Musicals,8.755332285388151,19.675,8,25.50829368651151,26,592.4917063134885,592,0.009478293675609052,0.0004080649503582218
Music & Musicals,8.755332285388151,19.675,9,25.54956924263855,27,593.4504307573615,592,0.08233991586790637,0.003544945412231536
Music & Musicals,8.755332285388151,19.675,10,32.401311559727404,37,752.5986884402727,748,0.6526876337000577,0.02809988337147599
Music & Musicals,8.755332285388151,19.675,11,30.461360421756464,40,707.5386395782435,698,2.9869199452644675,0.12859459528297926
Music & Musicals,8.755332285388151,19.675,12,34.38253825382539,39,798.6174617461746,794,0.6201099180050716,0.026697328819692764
"('Kids', 'Children')",23.65531929591657,19.675,1,91.88736016458789,118,665.1126398354121,639,7.420715514653937,1.0251947088882347
"('Kids', 'Children')",23.65531929591657,19.675,2,57.293043590073296,51,414.7069564099267,421,0.6912252368701911,0.0954948958884034
"('Kids', 'Children')",23.65531929591657,19.675,3,81.20560627491321,77,587.7943937250868,592,0.21780668787462057,0.03009066491345515
"('Kids', 'Children')",23.65531929591657,19.675,4,72.95152372380095,56,528.048476276199,545,3.9389740185075115,0.5441813952101708
"('Kids', 'Children')",23.65531929591657,19.675,5,65.91127684196991,60,477.0887231580301,483,0.5301550140834045,0.07324254841134625
"('Kids', 'Children')",23.65531929591657,19.675,6,65.78989327504179,61,476.2101067249582,481,0.3487325551718795,0.04817847681578404
"('Kids', 'Children')",23.65531929591657,19.675,7,72.83014015687283,66,527.1698598431271,534,0.6405426992457114,0.08849294718102688
"('Kids', 'Children')",23.65531929591657,19.675,8,75.01504436157902,64,542.984955638421,554,1.6174249221626364,0.22345223569757597
"('Kids', 'Children')",23.65531929591657,19.675,9,75.13642792850713,74,543.8635720714929,545,0.01718831294348798,0.0023746183841143065
